date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2016-10-01,0,0.0,0.0,,,0.0,,,False
2016-10-02,1,109.34,0.07142857142857142,0.2672612419124244,3.474396144861517,7.8100000000000005,29.222344190704483,3.474396144861517,True
2016-10-03,8,595.14,0.6428571428571429,2.1342317247536773,3.447209022249907,50.32,159.49377166522834,3.415932762211915,True
2016-10-04,60,11295.48,4.928571428571429,15.992615053947127,3.4435536893534135,857.14,3008.556637980821,3.469550770034911,True
2016-10-05,42,9645.94,7.928571428571429,18.706084101638762,1.8214089269727871,1546.1357142857144,3798.083268736633,2.1326031349514216,False
2016-10-06,49,9065.85,11.428571428571429,21.48600362208737,1.748646664696899,2193.6964285714284,4259.067735671752,1.6135346977158784,False
2016-10-07,45,8144.2699999999995,14.642857142857142,22.960190105274165,1.3221642642309632,2775.43,4486.516382330848,1.1966611826369316,False
2016-10-08,40,9383.369999999999,17.5,23.480761355760034,0.9582312796037405,3445.6707142857144,4734.062517733278,1.2542502899934922,False
2016-10-09,26,4152.11,19.357142857142858,23.013732164337622,0.2886475385835506,3742.25,4630.5216765301275,0.0885127051833882,False
2016-10-10,37,4493.39,22.0,22.742708045234394,0.6595520625848761,4063.2064285714287,4505.211484740767,0.09548576640311142,False
2016-10-11,0,0.0,22.0,22.742708045234394,-0.9673430251244849,4063.2064285714287,4505.211484740767,-0.9018902758135955,True
2016-10-12,0,0.0,22.0,22.742708045234394,-0.9673430251244849,4063.2064285714287,4505.211484740767,-0.9018902758135955,True
2016-10-13,0,0.0,22.0,22.742708045234394,-0.9673430251244849,4063.2064285714287,4505.211484740767,-0.9018902758135955,True
2016-10-14,0,0.0,22.0,22.742708045234394,-0.9673430251244849,4063.2064285714287,4505.211484740767,-0.9018902758135955,True
2016-10-15,0,0.0,22.0,22.742708045234394,-0.9673430251244849,4063.2064285714287,4505.211484740767,-0.9018902758135955,True
2016-10-16,0,0.0,21.928571428571427,22.815191584401983,-0.9611390440202698,4055.3964285714287,4512.681529184184,-0.8986666580268463,True
2016-10-17,0,0.0,21.357142857142858,23.286203055613267,-0.9171586628415405,4012.8864285714285,4550.430206457419,-0.8818696796792589,True
2016-10-18,0,0.0,17.071428571428573,21.04012388715459,-0.8113749074382123,3206.066428571429,4142.992833302268,-0.773852757552554,True
2016-10-19,0,0.0,14.071428571428571,20.18935090858273,-0.6969728068596125,2517.070714285714,3775.405673836642,-0.666702053167128,True
